fbref,fbref_url,fbref_name,fotmob,fotmob_name
38bf8baa,/en/players/38bf8baa/Francesco-DAlessio,Francesco D'Alessio,1555496.0,Francesco D'Alessio
26952edc,/en/players/26952edc/Joao-Costa,João Costa,1560063.0,Joao Costa
b5b9bde7,/en/players/b5b9bde7/Riccardo-Pagano,Riccardo Pagano,1484827.0,Riccardo Pagano
fb8b8534,/en/players/fb8b8534/Alessandro-Bellemo,Alessandro Bellemo,491798.0,Alessandro Bellemo
6b3334d5,/en/players/6b3334d5/Daniele-Gasparetto,Daniele Gasparetto,45597.0,Daniele Gasparetto
591bf874,/en/players/591bf874/Agustin-Martegani,Agustín Martegani,1075450.0,Agustin Martegani
c6db4f29,/en/players/c6db4f29/Chukwubuikem-Ikwuemesi,Chukwubuikem Ikwuemesi,1297995.0,Chukwubuikem Ikwuemesi
75c62731,/en/players/75c62731/Mateusz-Legowski,Mateusz Łęgowski,1229761.0,Mateusz Legowski
75bd6f48,/en/players/75bd6f48/Trivante-Stewart,Trivante Stewart,1420378.0,Trivante Stewart
6931ad94,/en/players/6931ad94/Andrea-Tessiore,Andrea Tessiore,823784.0,Andrea Tessiore
85f7ed25,/en/players/85f7ed25/Daniel-Boloca,Daniel Boloca,850055.0,Daniel Boloca
9bd97418,/en/players/9bd97418/Kevin-Miranda,Kevin Miranda,1528178.0,Kevin Miranda
72c938a0,/en/players/72c938a0/Leonardo-Marson,Leonardo Marson,723588.0,Leonardo Marson
1dc5a029,/en/players/1dc5a029/Luca-Lipani,Luca Lipani,1369279.0,Luca Lipani
30297946,/en/players/30297946/Samuele-Mulattieri,Samuele Mulattieri,923222.0,Samuele Mulattieri
788fff85,/en/players/788fff85/Alessandro-Fiordaliso,Alessandro Fiordaliso,908325.0,Alessandro Fiordaliso
165f9fbf,/en/players/165f9fbf/Karlo-Butic,Karlo Butić,862920.0,Karlo Butic
645dffbf,/en/players/645dffbf/Saba-Sazonov,Saba Sazonov,1179368.0,Saba Sazonov
4f537cf7,/en/players/4f537cf7/Semuel-Pizzignacco,Semuel Pizzignacco,917464.0,Samuel Pizzignacco
fadf9a05,/en/players/fadf9a05/Thomas-Kristensen,Thomas Kristensen,1190029.0,Thomas Kristensen
519db366,/en/players/519db366/Romelle-Donovan,Romelle Donovan,1433230.0,Romelle Donovan
9b26a433,/en/players/9b26a433/Leopold-Wahlstedt,Leopold Wahlstedt,934839.0,Leopold Wahlstedt
74cae353,/en/players/74cae353/Niall-Ennis,Niall Ennis,863865.0,Niall Ennis
c27580c4,/en/players/c27580c4/Thomas-Bloxham,Thomas Bloxham,1327310.0,Thomas Bloxham
9e256752,/en/players/9e256752/Zak-Gilsenan,Zak Gilsenan,1125865.0,Zak Gilsenan
0aa37dc2,/en/players/0aa37dc2/Ephraim-Yeboah,Ephraim Yeboah,1526542.0,Ephraim Yeboah
2271d81a,/en/players/2271d81a/Jamie-Knight-Lebel,Jamie Knight-Lebel,1524014.0,Jamie Knight-Lebel
1eac1710,/en/players/1eac1710/Joseph-James,Joseph James,1572356.0,Joseph James
56f5e78f,/en/players/56f5e78f/Dimitris-Goutas,Dimitris Goutas,282615.0,Dimitris Goutas
84d7ae33,/en/players/84d7ae33/Ebou-Adams,Ebou Adams,538329.0,Ebou Adams
36a6f28d,/en/players/36a6f28d/Emmanouil-Siopis,Emmanouil Siopis,478388.0,Manolis Siopis
baf7624c,/en/players/baf7624c/Kai-Andrews,Kai Andrews,1526413.0,Kai Andrews
5e67ea3a,/en/players/5e67ea3a/Tatsuhiro-Sakamoto,Tatsuhiro Sakamoto,1025603.0,Tatsuhiro Sakamoto
9d4a320a,/en/players/9d4a320a/Kyle-Hudlin,Kyle Hudlin,1200346.0,Kyle Hudlin
4f20f4af,/en/players/4f20f4af/Tyrell-Fleming,Tyrell Fleming,1364023.0,Tyrell Sellars-Fleming
da61ca98,/en/players/da61ca98/Cameron-Burgess,Cameron Burgess,564842.0,Cameron Burgess
90e9ca3d,/en/players/90e9ca3d/Marcus-Harness,Marcus Harness,522440.0,Marcus Harness
6658971d,/en/players/6658971d/Vaclav-Hladky,Václav Hladký,246557.0,Vaclav Hladky
b3fe23c6,/en/players/b3fe23c6/Wes-Burns,Wes Burns,421768.0,Wes Burns
1453e3cf,/en/players/1453e3cf/Yunus-Akgun,Yunus Akgün,845991.0,Yunus Akgün
beff70f3,/en/players/beff70f3/Law-McCabe,Law McCabe,1416706.0,Law McCabe
e76ad32b,/en/players/e76ad32b/Sam-Silvera,Samuel Silvera,1086842.0,Samuel Silvera
682573d9,/en/players/682573d9/Tom-Glover,Tom Glover,770232.0,Thomas Glover
9f9f2ca7,/en/players/9f9f2ca7/Kevin-Nisbet,Kevin Nisbet,620134.0,Kevin Nisbet
11e3b2ee,/en/players/11e3b2ee/Jaden-Warner,Jaden Warner,1187258.0,Jaden Warner
7dc1de91,/en/players/7dc1de91/Kellen-Fisher,Kellen Fisher,1395694.0,Kellen Fisher
769ff238,/en/players/769ff238/Adam-Randell,Adam Randell,982599.0,Adam Randell
1510013c,/en/players/1510013c/Ben-Waine,Ben Waine,1034995.0,Ben Waine
b6f54c31,/en/players/b6f54c31/Finn-Azaz,Finn Azaz,883079.0,Finn Azaz
f125cad0,/en/players/f125cad0/Frederick-Issaka,Frederick Issaka,1348438.0,Frederick Issaka
a04d478f,/en/players/a04d478f/Joe-Edwards,Joe Edwards,184318.0,Joe Edwards
9976d562,/en/players/9976d562/Jordan-Houghton,Jordan Houghton,658477.0,Jordan Houghton
bba2a6a4,/en/players/bba2a6a4/Macaulay-Gillesphey,Macaulay Gillesphey,679315.0,Macaulay Gillesphey
17186929,/en/players/17186929/Michael-Cooper,Michael Cooper,876161.0,Michael Cooper
9d50bfd3,/en/players/9d50bfd3/Mustapha-Bundu,Mustapha Bundu,789638.0,Mustapha Bundu
7cd95992,/en/players/7cd95992/Ryan-Hardie,Ryan Hardie,584825.0,Ryan Hardie
50c68de8,/en/players/50c68de8/Saxon-Earley,Saxon Earley,1203620.0,Saxon Earley
2c88356f,/en/players/2c88356f/Tyreik-Wright,Tyreik Wright,1089611.0,Tyreik Samuel Wright
171642db,/en/players/171642db/Kian-Best,Kian Best,1523350.0,Kian Best
8aff6bc7,/en/players/8aff6bc7/Layton-Stewart,Layton Stewart,1096694.0,Layton Stewart
108e44ca,/en/players/108e44ca/Mads-Frokjaer-Jensen,Mads Frøkjær-Jensen,949266.0,Mads Frøkjær-Jensen
55388631,/en/players/55388631/Rayan-Kolli,Rayan Kolli,1526543.0,Rayan Kolli
83ee4327,/en/players/83ee4327/Ziyad-Larkeche,Ziyad Larkeche,1187232.0,Ziyad Larkeche
aa583204,/en/players/aa583204/Ciaran-McGuckin,Ciaran McGuckin,1410178.0,Ciaran McGuckin
a624d600,/en/players/a624d600/Bailey-Tye-Cadamarteri,Bailey-Tye Cadamarteri,1420266.0,Bailey Cadamarteri
1043a909,/en/players/1043a909/Pol-Valentin,Pol Valentín,886874.0,Pol Valentin
0895ffb1,/en/players/0895ffb1/Bae-Junho,Bae Junho,1386482.0,Joon-Ho Bae
c19cfdae,/en/players/c19cfdae/Junior-Tchamadeu,Junior Tchamadeu,1213403.0,Junior Tchamadeu
56f47c4f,/en/players/56f47c4f/Nikola-Jojic,Nikola Jojić,1367932.0,Nikola Jojic
e765162e,/en/players/e765162e/Sol-Sidibe,Sol Sidibé,1524016.0,Souleymane Sidibe
ae7f5d8a,/en/players/ae7f5d8a/Tommy-Simkim,Tommy Simkim,1520401.0,Tommy Simkim
6a021e43,/en/players/6a021e43/Eliezer-Mayenda,Eliezer Mayenda,1391052.0,Eliezer Mayenda
95a98690,/en/players/95a98690/Luis-Semedo,Luis Semedo,1342756.0,Luis Semedo
73d58203,/en/players/73d58203/Nectarios-Triantis,Nectarios Triantis,1338086.0,Nectarios Triantis
810912d5,/en/players/810912d5/Carl-Rushworth,Carl Rushworth,1187236.0,Carl Rushworth
98882eb8,/en/players/98882eb8/Josh-Key,Josh Key,877763.0,Josh Key
229da5b2,/en/players/229da5b2/Mileta-Rajovic,Mileta Rajovic,960491.0,Mileta Rajovic
0c8b5171,/en/players/0c8b5171/Jamie-McGrath,Jamie McGrath,591987.0,Jamie McGrath
9a796115,/en/players/9a796115/Abderrahman-Rebbach,Abderrahman Rebbach,1200941.0,Abderrahman Rebbach
9fb45456,/en/players/9fb45456/Carlos-Benavidez,Carlos Benavídez,799914.0,Carlos Benavidez
dc44b03c,/en/players/dc44b03c/Samuel-Omorodion,Samuel Omorodion,1414859.0,Samuel Omorodion
d2c8aacc,/en/players/d2c8aacc/Xeber,Xeber,1021593.0,Xeber Alkain
39a938cb,/en/players/39a938cb/Marciano-Sanca,Marciano Sanca,1460507.0,Marciano Sanca
ae9a9b2d,/en/players/ae9a9b2d/Rachad-Fettal,Rachad Fettal,1580126.0,Rachad Fettal
9e095d72,/en/players/9e095d72/Imanol,Imanol,1111061.0,Imanol Garcia de Albeniz
2381eead,/en/players/2381eead/Javi-Marton,Javi Martón,1205433.0,Javier Marton
2f5c78ca,/en/players/2f5c78ca/Mikel-Jauregizar,Mikel Jauregizar,1553099.0,Mikel Jauregizar
37db6cae,/en/players/37db6cae/Unai-Gomez,Unai Gómez,1436270.0,Unai Gomez
9b94c838,/en/players/9b94c838/Ilias-Kostis,Ilias Kostis,1407076.0,Ilias Kostis
c1fe5f0b,/en/players/c1fe5f0b/Fermin-Lopez,Fermin López,1404415.0,Fermin Lopez
2e31f3a6,/en/players/2e31f3a6/Hector-Fort,Héctor Fort,1490110.0,Héctor Fort
693e93f1,/en/players/693e93f1/Jandro-Orellana,Jandro Orellana,1070191.0,Alejandro Orellana
1f2231a3,/en/players/1f2231a3/Jorge-Orgaz,Jorge Orgaz,371709.0,Jorge Orgaz
d3d774cc,/en/players/d3d774cc/Marc-Guiu,Marc Guiu,1412137.0,Marc Guiu
c5b93003,/en/players/c5b93003/Victor-Pastrana,Víctor Pastrana,612880.0,Pastrana
b2aa30ce,/en/players/b2aa30ce/Kike,Kiké,1135646.0,Luis Carrasco
5d68f5b2,/en/players/5d68f5b2/Lucas,Lucas,1291325.0,Lucas Pires
d925b04e,/en/players/d925b04e/Moussa-Diakite,Moussa Diakité,1415502.0,Moussa Diakité
b2008684,/en/players/b2008684/Javi-Pamies,Javi Pamies,1469772.0,Javi Pamies
f188f017,/en/players/f188f017/Marco-Soler,Marco Soler,1185298.0,Carlos Marco
d2d8675a,/en/players/d2d8675a/Alvaro-Vazquez,Álvaro Vázquez,213489.0,Álvaro Vázquez
24efffbf,/en/players/24efffbf/Chuli,Chuli,319055.0,Chuli
5556d20b,/en/players/5556d20b/Jordi,Jordi,1086527.0,Jordi Martin
073db7e5,/en/players/073db7e5/Nicolas-Gorosito,Nicolás Gorosito,251251.0,Nicolas Ezequiel Gorosito
b4b4d0a6,/en/players/b4b4d0a6/Santiago-Garcia,Santiago García,1470001.0,Santi Garcia
047759a0,/en/players/047759a0/Ibrahima-Kebe,Ibrahima Kebe,1159223.0,Ibrahima Kébé
1282939a,/en/players/1282939a/Jhon-Solis,Jhon Solis,1433032.0,Jhon Solis
b793dea2,/en/players/b793dea2/Silvi-Clua,Silvi Clúa,1526558.0,Silvi Clua
5083a734,/en/players/5083a734/Yangel-Herrera,Yangel Herrera,730901.0,Yangel Herrera
cb1e5807,/en/players/cb1e5807/Adri-Bosch,Adri Bosch,1409061.0,Miki Bosch
c58ebf64,/en/players/c58ebf64/Adrian-Lopez,Adrián López ,873867.0,Adrián López 
c2c8897d,/en/players/c2c8897d/Alberto-Moleiro,Alberto Moleiro,1184694.0,Alberto Moleiro
f814e5d3,/en/players/f814e5d3/Cristian-Herrera,Cristian Herrera,500791.0,Cristian Herrera
34e39a18,/en/players/34e39a18/Eric-Curbelo,Eric Curbelo,681619.0,Eric Curbelo
8c4e56cb,/en/players/8c4e56cb/Francisco-Jesus-Crespo-Garcia,Francisco Jesús Crespo García,920095.0,Pejino
9b130479,/en/players/9b130479/Kirian-Rodriguez,Kirian Rodríguez,936206.0,Kirian Rodriguez
d0ee1652,/en/players/d0ee1652/Saul-Coco,Saúl Coco,941953.0,Saul Coco
74e90475,/en/players/74e90475/Sergi-Cardona,Sergi Cardona,1059657.0,Sergi Cardona
9c137b36,/en/players/9c137b36/Alex-Suarez,Álex Suárez,879609.0,Alex Suárez
31d45cc8,/en/players/31d45cc8/Alvaro-Lemos,Álvaro Lemos,671595.0,Álvaro Lemos
0166a73e,/en/players/0166a73e/Alvaro-Valles,Álvaro Vallés,999171.0,Álvaro Vallés
b592d545,/en/players/b592d545/Leonardo-Rocha,Leonardo Rocha,873576.0,Leonardo Rocha
85b9dca0,/en/players/85b9dca0/Mamadou-Kone,Mamadou Koné,292771.0,Mamadou Kone
09bc547d,/en/players/09bc547d/William,William,938786.0,William
f972b073,/en/players/f972b073/Verza,Verza,38469.0,Verza
cf9bdd43,/en/players/cf9bdd43/Siebe-Van-Der-Heyden,Siebe Van Der Heyden,768432.0,Siebe van der Heyden
12efd7f9,/en/players/12efd7f9/Martin-Pascual,Martín Pascual,1083010.0,Martin Pascual
8ae7d0ec,/en/players/8ae7d0ec/Assane-Diao,Assane Diao,1434889.0,Assane Diao
1707d9c6,/en/players/1707d9c6/Daniel-Guerrero,Daniel Guerrero,1418942.0,Dani Pérez
c75f04f4,/en/players/c75f04f4/Enrique,Enrique,1417278.0,Quique Fernández
3c251970,/en/players/3c251970/Rebollo,Rebollo,937551.0,Dani Rebollo
70a6ce32,/en/players/70a6ce32/Redru,Redru,866969.0,Carlos Redruello
94acdd4e,/en/players/94acdd4e/Sergi-Altimira,Sergi Altimira,1310480.0,Sergi Altimira
3741ca58,/en/players/3741ca58/Arda-Guler,Arda Güler,1253890.0,Arda Güler
615667bb,/en/players/615667bb/Franchu-Feuillassier,Franchu Feuillassier,863167.0,Franchu Feuillassier
74c2d562,/en/players/74c2d562/Gonzalo-Garcia,Gonzalo García,1413847.0,Gonzalo Garcia
53440b3c,/en/players/53440b3c/Luismi-Quezada,Luismi Quezada,792781.0,Luismi Quezada
01bb93d5,/en/players/01bb93d5/Nicolas-Paz,Nicolás Paz,1347574.0,Nico Paz
7f14ec2a,/en/players/7f14ec2a/Arsen-Zakharyan,Arsen Zakharyan,1175610.0,Arsen Zakharyan
86087757,/en/players/86087757/Federico-Gattoni,Federico Gattoni,956291.0,Federico Gattoni
377ef3a6,/en/players/377ef3a6/Juan-Berrocal-Gonzalez,Juan Berrocal González,873838.0,Juan Berrocal
cc6de655,/en/players/cc6de655/Juanlu-Sanchez,Juanlu Sánchez,1158512.0,Juanlu Sánchez
5e9d0e32,/en/players/5e9d0e32/Luis-Alberto-Garcia-Pacheco,Luis Alberto García Pacheco,785512.0,Lucho
f601ba27,/en/players/f601ba27/Jose-Menargues,José Menargues ,1211611.0,Joseda
77922fef,/en/players/77922fef/Marco-Camus,Marco Camús,1164493.0,Marco Camus
20a65cdf,/en/players/20a65cdf/Yarek-Hernandis,Yarek Hernandis,1506480.0,Yarek Gasiorowski
9af88279,/en/players/9af88279/Diego-Alende,Diego Alende,638736.0,Diego Lopez
9896ccbc,/en/players/9896ccbc/Ivan-Cedric,Iván Cédric,1322849.0,Ivan Cedric
98244f88,/en/players/98244f88/Victor-Rofino,Víctor Rofino,1324047.0,Víctor Rofino
68c28f7e,/en/players/68c28f7e/Abraham-Rando,Abraham Rando,1395967.0,Abraham Rando
757a3431,/en/players/757a3431/Adria-Altimira,Adrià Altimira,1256478.0,Adrià Altimira
de9bccf3,/en/players/de9bccf3/Ander-Cantero,Ander Cantero,518534.0,Ander Cantero
a90ed68c,/en/players/a90ed68c/Imanol-Garcia,Imanol García,776922.0,Imanol García
13b618ce,/en/players/13b618ce/Jose-Cabrera,Lanchi,1190098.0,Lanchi
cf91c5d6,/en/players/cf91c5d6/Ferebory-Dore,Férébory Doré,195263.0,Férébory Doré
6d7f8e2a,/en/players/6d7f8e2a/Maxime-Sivis,Maxime Sivis,822680.0,Maxime Sivis
d246ee7b,/en/players/d246ee7b/Raphael-Lipinski,Raphaël Lipinski,1438300.0,Raphaël Lipinski
3a229338,/en/players/3a229338/Florian-Le-Joncour,Florian Le Joncour,594886.0,Florian Le Joncour
0f0d05fd,/en/players/0f0d05fd/Jordan-Leborgne,Jordan Leborgne,671644.0,Jordan Leborgne
d91f104d,/en/players/d91f104d/Alfie-Gilchrist,Alfie Gilchrist,1226756.0,Alfie Gilchrist
972183e0,/en/players/972183e0/Abdellah-Baallal,Abdellah Baallal,1586536.0,Abdellah Baallal
315fe681,/en/players/315fe681/Massamba-Ndiaye,Massamba Ndiaye,1334806.0,Massamba Ndiaye
e33fb79d,/en/players/e33fb79d/Shamar-Nicholson,Shamar Nicholson,822742.0,Shamar Nicholson
f3e2f544,/en/players/f3e2f544/Bogdan-Racovitan,Bogdan Racovitan,1178266.0,Bogdan Racovitan
56ec5c1b,/en/players/56ec5c1b/Clement-Billemaz,Clément Billemaz,934870.0,Clément Billemaz
6278e149,/en/players/6278e149/Jessy-Benet,Jessy Bénet,560940.0,Jessy Benet
0704d719,/en/players/0704d719/Mateus-Lusuardi,Mateus Lusuardi,1531814.0,Mateus Lusuardi
daa11a4f,/en/players/daa11a4f/Andy-Logbo,Andy Logbo,1482303.0,Andy Logbo
f9124307,/en/players/f9124307/Antoine-Joujou,Antoine Joujou,1432421.0,Antoine Joujou
17bb562c,/en/players/17bb562c/Arouna-Sangante,Arouna Sangante,1244272.0,Arouna Sangante
2e1b7c83,/en/players/2e1b7c83/Emmanuel-Sabbi,Emmanuel Sabbi,848008.0,Emmanuel Sabbi
12a4e38c,/en/players/12a4e38c/Etienne-Youte-Kinkoue,Etienne Youte Kinkoue,1337979.0,Etienne Youte Kinkoue
1d8aa290,/en/players/1d8aa290/Issa-Soumare,Issa Soumaré,1103837.0,Issa Soumaré
481f76cf,/en/players/481f76cf/Josue-Casimir,Josué Casimir,1199382.0,Josué Casimir
b386310a,/en/players/b386310a/Nabil-Alioui,Nabil Alioui,951486.0,Nabil Alioui
36f65bdf,/en/players/36f65bdf/Rassoul-Ndiaye,Rassoul Ndiaye,1073905.0,Rassoul Ndiaye
abefc3af,/en/players/abefc3af/Yassine-Kechta,Yassine Kechta,1255855.0,Yassine Kechta
d17ce930,/en/players/d17ce930/Abduqodir-Xusanov,Abduqodir Xusanov,1362998.0,Abdukodir Khusanov
6fd76804,/en/players/6fd76804/Ayanda-Sishuba,Ayanda Sishuba,1508735.0,Ayanda Sishuba
79b51257,/en/players/79b51257/Morgan-Guilavogui,Morgan Guilavogui,1092680.0,Morgan Guilavogui
17e1261b,/en/players/17e1261b/Neil-El-Aynaoui,Neil El Aynaoui,1274060.0,Neil El Aynaoui
d2c12fe0,/en/players/d2c12fe0/Oscar-Cortes,Oscar Cortés,1433070.0,Oscar Cortés
4fe2648c,/en/players/4fe2648c/Aaron-Malouda,Aaron Malouda,1526225.0,Aaron Malouda
8006228f,/en/players/8006228f/Ayyoub-Bouaddi,Ayyoub Bouaddi,1561552.0,Ayyoub Bouaddi
e2ae54db,/en/players/e2ae54db/Hakon-Arnar-Haraldsson,Hákon Arnar Haraldsson,1044470.0,Hákon Arnar Haraldsson
e43a4083,/en/players/e43a4083/Ignacio-Miramon,Ignacio Miramon,1206830.0,Ignacio Miramon
916a4308,/en/players/916a4308/Ruben-Droehnle,Ruben Droehnle,916291.0,Ruben Droehnle
4c2b7ace,/en/players/4c2b7ace/Scotty-Sadzoute,Scotty Sadzoute,873968.0,Scotty Sadzoute
b70a4c6c,/en/players/b70a4c6c/Bassirou-Ndiaye,Bassirou Ndiaye,1562710.0,Bassirou Ndiaye
fcb9b1f8,/en/players/fcb9b1f8/Dembo-Sylla,Dembo Sylla,1399999.0,Dembo Sylla
b1a15a4f,/en/players/b1a15a4f/Dominique-Youfeigane,Dominique Youfeigane,1074740.0,Dominique Youfeigane
c21983bf,/en/players/c21983bf/Formose-Mendy,Formose Mendy,1053675.0,Formose Mendy
0959184b,/en/players/0959184b/Joel-Mugisha,Joel Mugisha,1049665.0,Joel Mvuka
9c4f39b3,/en/players/9c4f39b3/Tosin-Aiyegun,Tosin Aiyegun,841395.0,Aiyegun Tosin
b8cd2ae4,/en/players/b8cd2ae4/Abdoulaye-Niakhate-Ndiaye,Abdoulaye Niakhate Ndiaye,1053676.0,Abdoulaye N'Diaye
234a703c,/en/players/234a703c/Ernest-Nuamah,Ernest Nuamah,1338390.0,Ernest Nuamah
25f2ef01,/en/players/25f2ef01/Jake-OBrien,Jake O'Brien,1098607.0,Jake O'Brien
1906b842,/en/players/1906b842/Mahamadou-Diawara,Mahamadou Diawara,1514450.0,Mahamadou Diawara
add37c13,/en/players/add37c13/Skelly-Alvero,Skelly Alvero,1393480.0,Skelly Alvero
0b059e15,/en/players/0b059e15/Micah-Hamilton,Micah Hamilton,1207956.0,Micah Hamilton
861e9b3b,/en/players/861e9b3b/Daniel-Gore,Daniel Gore,1292838.0,Daniel Gore
6a7353d7,/en/players/6a7353d7/Willy-Kambwala,Willy Kambwala,1344550.0,Willy Kambwala
47f82561,/en/players/47f82561/Emran-Soglo,Emran Soglo,1525418.0,Emran Soglo
10e51236,/en/players/10e51236/Abou-Lo,Abou Lô,1180279.0,Ababacar Lo
d3ddf88b,/en/players/d3ddf88b/Arthur-Atta,Arthur Atta,1428426.0,Arthur Atta
22d90df9,/en/players/22d90df9/Ibou-Sane,Ibou Sané,1523209.0,Ibou Sané
eef3f9c6,/en/players/eef3f9c6/Jean-Frederic-NGuessan,Jean Frederic N'Guessan,1273890.0,Jean N'Guessan
f365b837,/en/players/f365b837/Joseph-NDuquidi,Joseph N'Duquidi,1390045.0,Joseph Nduquidi
f6a3c84d,/en/players/f6a3c84d/Kevin-Van-Den-Kerkhof,Kévin Van Den Kerkhof,820792.0,Kevin Van Den Kerkhof
19c2ffa4,/en/players/19c2ffa4/Lamine-Camara,Lamine Camara,1436305.0,Lamine Camara
6d2b0ada,/en/players/6d2b0ada/Malick-Mbaye,Malick Mbaye,1473606.0,Malick Mbaye
d638ab17,/en/players/d638ab17/Papa-Amadou-Diallo,Papa Amadou Diallo,1435441.0,Pape Diallo
b2009f99,/en/players/b2009f99/Sadibou-Sane,Sadibou Sané,1523208.0,Sadibou Sané
825ed0d1,/en/players/825ed0d1/Simon-Elisor,Simon Elisor,1178330.0,Simon Elisor
bdcbfc2d,/en/players/bdcbfc2d/Calum-Kavanagh,Calum Kavanagh,1113729.0,Calum Kavanagh
76596fc0,/en/players/76596fc0/Adrien-Bongiovanni,Adrien Bongiovanni,749486.0,Adrien Bongiovanni
6620c21a,/en/players/6620c21a/Kassoum-Ouattara,Kassoum Ouattara,1387194.0,Kassoum Ouattara
ff74841d,/en/players/ff74841d/Philipp-Kohn,Philipp Köhn,872934.0,Philipp Köhn
2ccd39ed,/en/players/2ccd39ed/Akor-Adams,Akor Adams,958640.0,Akor Adams
02b3733e,/en/players/02b3733e/Lucas-Mincarelli,Lucas Mincarelli,1526773.0,Lucas Mincarelli Davin
5a8ed052,/en/players/5a8ed052/Yanis-Issoufou,Yanis Issoufou,1479744.0,Yanis Issoufou
eda38706,/en/players/eda38706/Adson,Adson,1255479.0,Adson
dcd94cdb,/en/players/dcd94cdb/Bastien-Meupiyou,Bastien Meupiyou,1487920.0,Bastien Meupiyou
301c287b,/en/players/301c287b/Douglas,Douglas,671961.0,Douglas Augusto
f4547573,/en/players/f4547573/Lamine-Diack,Lamine Diack,1067180.0,Lamine Diack
f999e9be,/en/players/f999e9be/Tom-Louchet,Tom Louchet,1463448.0,Tom Louchet
99295490,/en/players/99295490/Alec-Georgen,Alec Georgen,688285.0,Alec Georgen
d595de71,/en/players/d595de71/Ethan-Mbappe,Ethan Mbappé,1426809.0,Ethan Mbappé
f5aa537a,/en/players/f5aa537a/Lorenzo-Callegari,Lorenzo Callegari,767012.0,Lorenzo Callegari
7e64e657,/en/players/7e64e657/Nobel-Mendy,Nobel Mendy,1428427.0,Nobel Mendy
e606b6c0,/en/players/e606b6c0/Adama-Bojang,Adama Bojang,1478147.0,Adama Bojang
2eb1ec07,/en/players/2eb1ec07/Amadou-Kone,Amadou Koné,1572809.0,Amadou Koné
2b7cdb79,/en/players/2b7cdb79/Amir-Richardson,Amir Richardson,1255860.0,Amir Richardson
44435c8f,/en/players/44435c8f/Oumar-Diakite,Oumar Diakité,1328540.0,Oumar Diakité
7410d325,/en/players/7410d325/Bertug-Ozgur-Yildirim,Bertuğ Özgür Yıldırım,1282765.0,Bertug Yildirim
8bfbf257,/en/players/8bfbf257/Mahamadou-Nagida,Mahamadou Nagida,1553514.0,Mahamadou Nagida
0da3d7ab,/en/players/0da3d7ab/Mathis-Lambourde,Mathis Lambourde,1485169.0,Mathis Lambourde
43750e5d,/en/players/43750e5d/Maxime-Bernauer,Maxime Bernauer,938542.0,Maxime Bernauer
afc16a32,/en/players/afc16a32/Sebastien-Salles-Lamonge,Sebastien Salles-Lamonge,716998.0,Sebastien Lamonge
5c041f1f,/en/players/5c041f1f/Alexandros-Katranis,Alexandros Katranis,784824.0,Alexandros Katranis
108bb1e1,/en/players/108bb1e1/Anthony-Maisonnial,Anthony Maisonnial,663035.0,Anthony Maisonnial
147e789b,/en/players/147e789b/Joey-Phuthi,Joey Phuthi,1562348.0,Joey Phuthi
0b6911e4,/en/players/0b6911e4/Jeremy-Sebas,Jérémy Sebas,1578104.0,Jérémy Sebas
737945d9,/en/players/737945d9/Angelo-Borges,Ângelo Borges,1199757.0,Angelo Gabriel
10cff752,/en/players/10cff752/Aron-Donnum,Aron Dønnum,823293.0,Aron Dønnum
ed55b838,/en/players/ed55b838/Gelabert,Gelabert,887872.0,César Gelabert
6b91b999,/en/players/6b91b999/Guillaume-Restes,Guillaume Restes,1524210.0,Guillaume Restes
69e930e4,/en/players/69e930e4/Mamady-Bangre,Mamady Bangré,1244902.0,Mamady Bangré
922ade2d,/en/players/922ade2d/Yoann-Beaka,Yoann Beaka,1339017.0,Yoann Beaka
2cc959a8,/en/players/2cc959a8/Dave-Kwakman,Dave Kwakman,1389199.0,Dave Kwakman
9affc5f2,/en/players/9affc5f2/David-Moller-Wolfe,David Møller Wolfe,1049679.0,David Møller Wolfe
9200d432,/en/players/9200d432/Ibrahim-Sadiq,Ibrahim Sadiq,887137.0,Ibrahim Sadiq
662ffe3d,/en/players/662ffe3d/Jayden-Addai,Jayden Addai,1347241.0,Jayden Addai
2aa27bb3,/en/players/2aa27bb3/Justin-de-Haas,Justin de Haas,969711.0,Justin De Haas
c9314f57,/en/players/c9314f57/Ruben-van-Bommel,Ruben van Bommel,1359970.0,Ruben van Bommel
6f7d7bc2,/en/players/6f7d7bc2/Anton-Gaaei,Anton Gaaei,1329665.0,Anton Gaaei
8a310070,/en/players/8a310070/Carlos-Forbs,Carlos Borges,1186529.0,Carlos Borges
f648b2e1,/en/players/f648b2e1/Gaston-Avila,Gastón Ávila,1130630.0,Gaston Avilla
5f5ebdae,/en/players/5f5ebdae/Jakov-Medic,Jakov Medić,824717.0,Jakov Medic
72603d10,/en/players/72603d10/Silvano-Vos,Silvano Vos,1334581.0,Silvano Vos
773e16b9,/en/players/773e16b9/Sivert-Mannsverk,Sivert Mannsverk,849404.0,Sivert Heggheim Mannsverk
13b736e9,/en/players/13b736e9/Tristan-Gooijer,Tristan Gooijer,1340413.0,Tristan Gooijer
83c7688b,/en/players/83c7688b/Jeffrey-Puriel,Jeffrey Puriel,1194653.0,Jeffrey Puriel
9d00bcd3,/en/players/9d00bcd3/Jochem-van-de-Kamp,Jochem van de Kamp,1311946.0,Jochem Ritmeester van de Kamp
9c5d3a7a,/en/players/9c5d3a7a/Joey-Jacobs,Joey Jacobs,932540.0,Joey Jacobs
